,Date,Price,County
883,2011-08,277680,El Dorado
884,2011-09,238750,El Dorado
885,2011-10,256580,El Dorado
886,2011-11,241670,El Dorado
887,2011-12,266410,El Dorado
888,2012-01,250000,El Dorado
889,2012-02,242570,El Dorado
890,2012-03,277270,El Dorado
891,2012-04,257410,El Dorado
892,2012-05,277270,El Dorado
893,2012-06,252840,El Dorado
894,2012-07,280830,El Dorado
895,2012-08,268380,El Dorado
896,2012-09,279170,El Dorado
897,2012-10,276350,El Dorado
898,2012-11,282260,El Dorado
899,2012-12,292420,El Dorado
900,2013-01,283570,El Dorado
901,2013-02,307900,El Dorado
902,2013-03,329170,El Dorado
903,2013-04,344170,El Dorado
904,2013-05,338240,El Dorado
905,2013-06,342250,El Dorado
906,2013-07,350760,El Dorado
907,2013-08,355840,El Dorado
908,2013-09,334910,El Dorado
909,2013-10,367390,El Dorado
910,2013-11,361860,El Dorado
911,2013-12,360580,El Dorado
912,2014-01,335000,El Dorado
913,2014-02,332050,El Dorado
914,2014-03,385710,El Dorado
915,2014-04,366950,El Dorado
916,2014-05,374240,El Dorado
917,2014-06,372950,El Dorado
918,2014-07,385160,El Dorado
919,2014-08,391670,El Dorado
920,2014-09,364650,El Dorado
921,2014-10,355800,El Dorado
922,2014-11,374540,El Dorado
923,2014-12,385230,El Dorado
924,2015-01,375000,El Dorado
925,2015-02,384880,El Dorado
926,2015-03,393400,El Dorado
927,2015-04,405170,El Dorado
928,2015-05,436510,El Dorado
929,2015-06,410320,El Dorado
930,2015-07,420750,El Dorado
931,2015-08,383000,El Dorado
932,2015-09,399000,El Dorado
933,2015-10,385000,El Dorado
934,2015-11,394950,El Dorado
935,2015-12,413750,El Dorado
936,2016-01,405000,El Dorado
937,2016-02,422000,El Dorado
938,2016-03,435010,El Dorado
939,2016-04,432000,El Dorado
940,2016-05,429500,El Dorado
941,2016-06,461550,El Dorado
942,2016-07,425000,El Dorado
943,2016-08,425000,El Dorado
944,2016-09,419000,El Dorado
945,2016-10,419000,El Dorado
946,2016-11,442000,El Dorado
947,2016-12,434500,El Dorado
948,2017-01,414250,El Dorado
949,2017-02,419500,El Dorado
950,2017-03,450000,El Dorado
951,2017-04,474500,El Dorado
952,2017-05,469000,El Dorado
953,2017-06,499000,El Dorado
954,2017-07,480500,El Dorado
955,2017-08,485000,El Dorado
956,2017-09,449950,El Dorado
957,2017-10,445000,El Dorado
958,2017-11,470000,El Dorado
959,2017-12,450000,El Dorado
960,2018-01,480000,El Dorado
961,2018-02,468000,El Dorado
962,2018-03,510000,El Dorado
963,2018-04,499999,El Dorado
964,2018-05,552000,El Dorado
965,2018-06,525000,El Dorado
966,2018-07,504000,El Dorado
967,2018-08,480000,El Dorado
968,2018-09,465000,El Dorado
969,2018-10,500000,El Dorado
970,2018-11,461750,El Dorado
971,2018-12,454500,El Dorado
972,2019-01,460000,El Dorado
973,2019-02,495000,El Dorado
974,2019-03,506160,El Dorado
975,2019-04,524000,El Dorado
976,2019-05,521380,El Dorado
977,2019-06,497500,El Dorado
978,2019-07,510500,El Dorado
979,2019-08,525000,El Dorado
980,2019-09,489900,El Dorado
981,2019-10,490000,El Dorado
982,2019-11,485000,El Dorado
983,2019-12,465000,El Dorado
984,2020-01,442120,El Dorado
985,2020-02,465000,El Dorado
986,2020-03,507500,El Dorado
987,2020-04,500000,El Dorado
988,2020-05,535000,El Dorado
989,2020-06,510000,El Dorado
990,2020-07,550000,El Dorado
991,2020-08,570000,El Dorado
992,2020-09,588000,El Dorado
993,2020-10,559000,El Dorado
994,2020-11,585000,El Dorado
995,2020-12,538350,El Dorado
996,2021-01,600000,El Dorado
997,2021-02,577500,El Dorado
998,2021-03,652500,El Dorado
999,2021-04,654750,El Dorado
1000,2021-05,688000,El Dorado
1001,2021-06,702000,El Dorado
1002,2021-07,655000,El Dorado
1003,2021-08,680890,El Dorado
1004,2021-09,650000,El Dorado
1005,2021-10,615000,El Dorado
1006,2021-11,665000,El Dorado
1007,2021-12,620000,El Dorado
1008,2010-01,145964.614,Fresno
1009,2010-02,152741.2984,Fresno
1010,2010-03,150963.3072,Fresno
1011,2010-04,148230,Fresno
1012,2010-05,157520,Fresno
1013,2010-06,161176.4118,Fresno
1014,2010-07,149999.5,Fresno
1015,2010-08,149880,Fresno
1016,2010-09,155060,Fresno
1017,2010-10,149460,Fresno
1018,2010-11,146020,Fresno
1019,2010-12,145280,Fresno
1020,2011-01,136020,Fresno
1021,2011-02,141360,Fresno
1022,2011-03,138120,Fresno
1023,2011-04,130200,Fresno
1024,2011-05,136850,Fresno
1025,2011-06,135490,Fresno
1026,2011-07,137100,Fresno
1027,2011-08,141500,Fresno
1028,2011-09,139030,Fresno
1029,2011-10,140100,Fresno
1030,2011-11,141470,Fresno
1031,2011-12,136740,Fresno
1032,2012-01,128200,Fresno
1033,2012-02,139280,Fresno
1034,2012-03,134690,Fresno
1035,2012-04,140100,Fresno
1036,2012-05,141580,Fresno
1037,2012-06,150000,Fresno
1038,2012-07,149060,Fresno
1039,2012-08,151110,Fresno
1040,2012-09,159130,Fresno
1041,2012-10,151850,Fresno
1042,2012-11,148240,Fresno
1043,2012-12,157620,Fresno
1044,2013-01,151450,Fresno
1045,2013-02,158950,Fresno
1046,2013-03,160510,Fresno
1047,2013-04,173860,Fresno
1048,2013-05,167770,Fresno
1049,2013-06,175820,Fresno
1050,2013-07,183870,Fresno
1051,2013-08,184000,Fresno
1052,2013-09,185830,Fresno
1053,2013-10,182620,Fresno
1054,2013-11,193020,Fresno
1055,2013-12,190350,Fresno
1056,2014-01,184120,Fresno
1057,2014-02,182270,Fresno
1058,2014-03,202100,Fresno
1059,2014-04,192880,Fresno
1060,2014-05,199540,Fresno
1061,2014-06,201080,Fresno
1062,2014-07,201530,Fresno
1063,2014-08,203760,Fresno
1064,2014-09,208210,Fresno
1065,2014-10,200600,Fresno
1066,2014-11,200000,Fresno
1067,2014-12,204430,Fresno
1068,2015-01,211470,Fresno
1069,2015-02,210320,Fresno
1070,2015-03,213960,Fresno
1071,2015-04,217510,Fresno
1072,2015-05,216110,Fresno
1073,2015-06,223150,Fresno
1074,2015-07,225000,Fresno
1075,2015-08,220000,Fresno
1076,2015-09,220000,Fresno
1077,2015-10,215000,Fresno
1078,2015-11,225000,Fresno
1079,2015-12,225000,Fresno
1080,2016-01,216000,Fresno
1081,2016-02,214250,Fresno
1082,2016-03,231000,Fresno
1083,2016-04,229000,Fresno
1084,2016-05,232000,Fresno
1085,2016-06,241000,Fresno
1086,2016-07,235700,Fresno
1087,2016-08,239000,Fresno
1088,2016-09,240000,Fresno
1089,2016-10,240000,Fresno
1090,2016-11,238000,Fresno
1091,2016-12,239500,Fresno
1092,2017-01,238000,Fresno
1093,2017-02,230000,Fresno
1094,2017-03,247250,Fresno
1095,2017-04,244090,Fresno
1096,2017-05,250000,Fresno
1097,2017-06,260000,Fresno
1098,2017-07,258000,Fresno
1099,2017-08,259000,Fresno
1100,2017-09,265000,Fresno
1101,2017-10,254950,Fresno
1102,2017-11,264000,Fresno
1103,2017-12,259750,Fresno
1104,2018-01,245450,Fresno
1105,2018-02,266440,Fresno
1106,2018-03,264950,Fresno
1107,2018-04,260000,Fresno
1108,2018-05,279980,Fresno
1109,2018-06,275500,Fresno
1110,2018-07,280000,Fresno
1111,2018-08,280000,Fresno
1112,2018-09,267000,Fresno
1113,2018-10,272000,Fresno
1114,2018-11,265750,Fresno
1115,2018-12,266500,Fresno
1116,2019-01,270000,Fresno
1117,2019-02,265000,Fresno
1118,2019-03,280000,Fresno
1119,2019-04,271250,Fresno
1120,2019-05,284900,Fresno
1121,2019-06,283000,Fresno
1122,2019-07,284400,Fresno
1123,2019-08,285000,Fresno
1124,2019-09,296000,Fresno
1125,2019-10,287000,Fresno
1126,2019-11,291500,Fresno
1127,2019-12,285000,Fresno
1128,2020-01,289950,Fresno
1129,2020-02,289950,Fresno
1130,2020-03,282500,Fresno
1131,2020-04,290000,Fresno
1132,2020-05,295000,Fresno
1133,2020-06,313950,Fresno
1134,2020-07,320000,Fresno
1135,2020-08,322000,Fresno
1136,2020-09,325000,Fresno
1137,2020-10,331500,Fresno
1138,2020-11,323500,Fresno
1139,2020-12,325500,Fresno
1140,2021-01,325000,Fresno
1141,2021-02,350000,Fresno
1142,2021-03,350000,Fresno
1143,2021-04,355000,Fresno
1144,2021-05,361500,Fresno
1145,2021-06,375000,Fresno
1146,2021-07,370000,Fresno
1147,2021-08,375000,Fresno
1148,2021-09,380000,Fresno
1149,2021-10,385000,Fresno
1150,2021-11,386000,Fresno
1151,2021-12,385000,Fresno
1152,2010-01,160000,Glenn
1153,2010-02,150000,Glenn
1154,2010-03,120000,Glenn
1155,2010-04,146000,Glenn
1156,2010-05,166666,Glenn
1157,2010-06,106666,Glenn
1158,2010-07,182500,Glenn
1159,2010-08,134999,Glenn
1160,2010-09,180000,Glenn
1161,2010-10,126666,Glenn
1162,2010-11,125000,Glenn
1163,2010-12,118332,Glenn
1164,2011-01,190000,Glenn
1165,2011-02,85000,Glenn
1166,2011-03,110000,Glenn
1167,2011-04,125000,Glenn
1168,2011-05,122000,Glenn
1169,2011-06,100000,Glenn
1170,2011-07,142500,Glenn
1171,2011-08,96428,Glenn
1172,2011-09,154999,Glenn
1173,2011-10,95000,Glenn
1174,2011-11,120000,Glenn
1175,2011-12,120000,Glenn
1176,2012-01,200000,Glenn
1177,2012-02,113333,Glenn
1178,2012-03,95000,Glenn
1179,2012-04,154999,Glenn
1180,2012-05,98749,Glenn
1181,2012-06,162000,Glenn
1182,2012-07,130000,Glenn
1183,2012-08,160000,Glenn
1184,2012-09,163333,Glenn
1185,2012-10,120000,Glenn
1186,2012-11,160000,Glenn
1187,2012-12,180000,Glenn
1188,2013-01,150000,Glenn
1189,2013-02,110000,Glenn
1190,2013-03,130000,Glenn
1191,2013-04,185000,Glenn
1192,2013-05,160000,Glenn
1193,2013-06,136666,Glenn
1194,2013-07,140000,Glenn
1195,2013-08,134999,Glenn
1196,2013-09,133999,Glenn
1197,2013-10,125000,Glenn
1198,2013-11,150000,Glenn
1199,2013-12,190000,Glenn
1200,2014-01,180000,Glenn
1201,2014-02,200000,Glenn
1202,2014-03,140000,Glenn
1203,2014-04,170000,Glenn
1204,2014-05,152500,Glenn
1205,2014-06,175000,Glenn
1206,2014-07,145000,Glenn
1207,2014-08,170000,Glenn
1208,2014-09,147500,Glenn
1209,2014-10,167500,Glenn
1210,2014-11,95000,Glenn
1211,2014-12,176670,Glenn
1212,2015-01,162500,Glenn
1213,2015-02,220000,Glenn
1214,2015-03,190000,Glenn
1215,2015-04,153330,Glenn
1216,2015-05,170000,Glenn
1217,2015-06,253120,Glenn
1218,2015-07,177500,Glenn
1219,2015-08,206000,Glenn
1220,2015-09,231250,Glenn
1221,2015-10,201500,Glenn
1222,2015-11,190000,Glenn
1223,2015-12,174500,Glenn
1224,2016-01,159975,Glenn
1225,2016-02,197500,Glenn
1226,2016-03,196000,Glenn
1227,2016-04,225000,Glenn
1228,2016-05,175000,Glenn
1229,2016-06,205000,Glenn
1230,2016-07,225000,Glenn
1231,2016-08,230500,Glenn
1232,2016-09,220500,Glenn
1233,2016-10,185050,Glenn
1234,2016-11,215000,Glenn
1235,2016-12,197500,Glenn
1236,2017-01,221000,Glenn
1237,2017-02,181500,Glenn
1238,2017-03,211000,Glenn
1239,2017-04,230000,Glenn
1240,2017-05,200000,Glenn
1241,2017-06,210000,Glenn
1242,2017-07,205000,Glenn
1243,2017-08,225000,Glenn
1244,2017-09,207500,Glenn
1245,2017-10,215000,Glenn
1246,2017-11,232000,Glenn
1247,2017-12,230000,Glenn
1248,2018-01,228500,Glenn
1249,2018-02,219600,Glenn
1250,2018-03,244500,Glenn
1251,2018-04,215000,Glenn
1252,2018-05,230000,Glenn
1253,2018-06,227710,Glenn
1254,2018-07,235000,Glenn
1255,2018-08,225500,Glenn
1256,2018-09,227500,Glenn
1257,2018-10,253000,Glenn
1258,2018-11,225000,Glenn
1259,2018-12,246500,Glenn
1260,2019-01,225000,Glenn
1261,2019-02,281000,Glenn
1262,2019-03,250000,Glenn
1263,2019-04,241250,Glenn
1264,2019-05,245000,Glenn
1265,2019-06,250000,Glenn
1266,2019-07,268750,Glenn
1267,2019-08,270000,Glenn
1268,2019-09,266500,Glenn
1269,2019-10,245000,Glenn
1270,2019-11,330000,Glenn
1271,2019-12,252000,Glenn
1272,2020-01,315000,Glenn
1273,2020-02,288250,Glenn
1274,2020-03,288500,Glenn
1275,2020-04,282000,Glenn
1276,2020-05,323250,Glenn
1277,2020-06,295000,Glenn
1278,2020-07,257500,Glenn
1279,2020-08,263500,Glenn
1280,2020-09,347520,Glenn
1281,2020-10,287500,Glenn
1282,2020-11,334750,Glenn
1283,2020-12,297500,Glenn
1284,2021-01,247500,Glenn
1285,2021-02,319500,Glenn
1286,2021-03,325000,Glenn
1287,2021-04,302500,Glenn
1288,2021-05,384000,Glenn
1289,2021-06,310000,Glenn
1290,2021-07,320000,Glenn
1291,2021-08,302500,Glenn
1292,2021-09,327500,Glenn
1293,2021-10,307000,Glenn
1294,2021-11,360000,Glenn
1295,2021-12,345000,Glenn
1296,2010-01,246874.0625,Humboldt
1297,2010-02,232499.35,Humboldt
1298,2010-03,270651.7609,Humboldt
1299,2010-04,265480,Humboldt
1300,2010-05,261960,Humboldt
1301,2010-06,242856.2857,Humboldt
1302,2010-07,250000,Humboldt
1303,2010-08,252780,Humboldt
1304,2010-09,247220,Humboldt
1305,2010-10,240280,Humboldt
1306,2010-11,271880,Humboldt
1307,2010-12,248440,Humboldt
1308,2011-01,244790,Humboldt
1309,2011-02,238890,Humboldt
1310,2011-03,250000,Humboldt
1311,2011-04,225000,Humboldt
1312,2011-05,250000,Humboldt
1313,2011-06,243750,Humboldt
1314,2011-07,233000,Humboldt
1315,2011-08,223860,Humboldt
1316,2011-09,250000,Humboldt
1317,2011-10,228950,Humboldt
1318,2011-11,223440,Humboldt
1319,2011-12,227630,Humboldt
1320,2012-01,220000,Humboldt
1321,2012-02,232950,Humboldt
1322,2012-03,223330,Humboldt
1323,2012-04,240280,Humboldt
1324,2012-05,229810,Humboldt
1325,2012-06,251140,Humboldt
1326,2012-07,229690,Humboldt
1327,2012-08,218750,Humboldt
1328,2012-09,223610,Humboldt
1329,2012-10,243270,Humboldt
1330,2012-11,238040,Humboldt
1331,2012-12,216670,Humboldt
1332,2013-01,234720,Humboldt
1333,2013-02,231670,Humboldt
1334,2013-03,225000,Humboldt
1335,2013-04,251190,Humboldt
1336,2013-05,233930,Humboldt
1337,2013-06,251090,Humboldt
1338,2013-07,267050,Humboldt
1339,2013-08,247220,Humboldt
1340,2013-09,251090,Humboldt
1341,2013-10,260530,Humboldt
1342,2013-11,239280,Humboldt
1343,2013-12,254170,Humboldt
1344,2014-01,270590,Humboldt
1345,2014-02,218750,Humboldt
1346,2014-03,230680,Humboldt
1347,2014-04,238460,Humboldt
1348,2014-05,254350,Humboldt
1349,2014-06,248960,Humboldt
1350,2014-07,247000,Humboldt
1351,2014-08,255260,Humboldt
1352,2014-09,246050,Humboldt
1353,2014-10,260340,Humboldt
1354,2014-11,262500,Humboldt
1355,2014-12,263000,Humboldt
1356,2015-01,263890,Humboldt
1357,2015-02,250000,Humboldt
1358,2015-03,253120,Humboldt
1359,2015-04,256250,Humboldt
1360,2015-05,250000,Humboldt
1361,2015-06,273280,Humboldt
1362,2015-07,274900,Humboldt
1363,2015-08,268000,Humboldt
1364,2015-09,270000,Humboldt
1365,2015-10,255000,Humboldt
1366,2015-11,275000,Humboldt
1367,2015-12,285000,Humboldt
1368,2016-01,247800,Humboldt
1369,2016-02,265540,Humboldt
1370,2016-03,280000,Humboldt
1371,2016-04,277500,Humboldt
1372,2016-05,270000,Humboldt
1373,2016-06,284000,Humboldt
1374,2016-07,307900,Humboldt
1375,2016-08,290000,Humboldt
1376,2016-09,290000,Humboldt
1377,2016-10,305000,Humboldt
1378,2016-11,289000,Humboldt
1379,2016-12,295000,Humboldt
1380,2017-01,296500,Humboldt
1381,2017-02,297500,Humboldt
1382,2017-03,295000,Humboldt
1383,2017-04,300000,Humboldt
1384,2017-05,289500,Humboldt
1385,2017-06,302500,Humboldt
1386,2017-07,307500,Humboldt
1387,2017-08,316750,Humboldt
1388,2017-09,325000,Humboldt
1389,2017-10,305450,Humboldt
1390,2017-11,310000,Humboldt
1391,2017-12,319500,Humboldt
1392,2018-01,300000,Humboldt
1393,2018-02,291700,Humboldt
1394,2018-03,313500,Humboldt
1395,2018-04,309000,Humboldt
1396,2018-05,314900,Humboldt
1397,2018-06,331250,Humboldt
1398,2018-07,310000,Humboldt
1399,2018-08,315000,Humboldt
1400,2018-09,315000,Humboldt
1401,2018-10,315000,Humboldt
1402,2018-11,310000,Humboldt
1403,2018-12,308000,Humboldt
1404,2019-01,325500,Humboldt
1405,2019-02,298000,Humboldt
1406,2019-03,310000,Humboldt
1407,2019-04,305000,Humboldt
1408,2019-05,315000,Humboldt
1409,2019-06,340000,Humboldt
1410,2019-07,334370,Humboldt
1411,2019-08,320000,Humboldt
1412,2019-09,345000,Humboldt
1413,2019-10,325000,Humboldt
1414,2019-11,328190,Humboldt
1415,2019-12,318500,Humboldt
1416,2020-01,308000,Humboldt
1417,2020-02,310390,Humboldt
1418,2020-03,330000,Humboldt
1419,2020-04,317000,Humboldt
1420,2020-05,340750,Humboldt
1421,2020-06,317000,Humboldt
1422,2020-07,349000,Humboldt
1423,2020-08,340000,Humboldt
1424,2020-09,345000,Humboldt
1425,2020-10,379500,Humboldt
1426,2020-11,351000,Humboldt
1427,2020-12,370000,Humboldt
1428,2021-01,366000,Humboldt
1429,2021-02,360000,Humboldt
1430,2021-03,359000,Humboldt
1431,2021-04,425000,Humboldt
1432,2021-05,400000,Humboldt
1433,2021-06,420000,Humboldt
1434,2021-07,413000,Humboldt
1435,2021-08,408500,Humboldt
1436,2021-09,430000,Humboldt
1437,2021-10,420000,Humboldt
1438,2021-11,450750,Humboldt
1439,2021-12,450290,Humboldt
1440,2010-01,127900,Kern
1441,2010-02,147599,Kern
1442,2010-03,136000,Kern
1443,2010-04,136250,Kern
1444,2010-05,145520,Kern
1445,2010-06,132000,Kern
1446,2010-07,144700,Kern
1447,2010-08,142700,Kern
1448,2010-09,130000,Kern
1449,2010-10,135000,Kern
1450,2010-11,130000,Kern
1451,2010-12,125000,Kern
1452,2011-01,127000,Kern
1453,2011-02,125000,Kern
1454,2011-03,127500,Kern
1455,2011-04,126750,Kern
1456,2011-05,135000,Kern
1457,2011-06,140000,Kern
1458,2011-07,139950,Kern
1459,2011-08,133950,Kern
1460,2011-09,131000,Kern
1461,2011-10,134000,Kern
1462,2011-11,134320,Kern
1463,2011-12,134950,Kern
1464,2012-01,130000,Kern
1465,2012-02,120650,Kern
1466,2012-03,132380,Kern
1467,2012-04,146000,Kern
1468,2012-05,137500,Kern
1469,2012-06,144450,Kern
1470,2012-07,141500,Kern
1471,2012-08,155000,Kern
1472,2012-09,150000,Kern
1473,2012-10,155000,Kern
1474,2012-11,150000,Kern
1475,2012-12,161150,Kern
1476,2013-01,164200,Kern
1477,2013-02,170000,Kern
1478,2013-03,175000,Kern
1479,2013-04,180000,Kern
1480,2013-05,188000,Kern
1481,2013-06,195000,Kern
1482,2013-07,195500,Kern
1483,2013-08,199950,Kern
1484,2013-09,193500,Kern
1485,2013-10,185000,Kern
1486,2013-11,190000,Kern
1487,2013-12,208100,Kern
1488,2014-01,210340,Kern
1489,2014-02,195000,Kern
1490,2014-03,201000,Kern
1491,2014-04,200000,Kern
1492,2014-05,209950,Kern
1493,2014-06,215000,Kern
1494,2014-07,210160,Kern
1495,2014-08,214680,Kern
1496,2014-09,215000,Kern
1497,2014-10,215000,Kern
1498,2014-11,211220,Kern
1499,2014-12,211250,Kern
1500,2015-01,195000,Kern
1501,2015-02,217500,Kern
1502,2015-03,208550,Kern
1503,2015-04,215050,Kern
1504,2015-05,228600,Kern
1505,2015-06,219330,Kern
1506,2015-07,229700,Kern
1507,2015-08,225000,Kern
1508,2015-09,219900,Kern
1509,2015-10,210000,Kern
1510,2015-11,219000,Kern
1511,2015-12,215000,Kern
1512,2016-01,215000,Kern
1513,2016-02,220000,Kern
1514,2016-03,220000,Kern
1515,2016-04,215600,Kern
1516,2016-05,225000,Kern
1517,2016-06,239700,Kern
1518,2016-07,233500,Kern
1519,2016-08,220000,Kern
1520,2016-09,215000,Kern
1521,2016-10,227000,Kern
1522,2016-11,225000,Kern
1523,2016-12,220000,Kern
1524,2017-01,215000,Kern
1525,2017-02,218000,Kern
1526,2017-03,225000,Kern
1527,2017-04,236750,Kern
1528,2017-05,230000,Kern
1529,2017-06,229450,Kern
1530,2017-07,235000,Kern
1531,2017-08,235100,Kern
1532,2017-09,234700,Kern
1533,2017-10,229500,Kern
1534,2017-11,235000,Kern
1535,2017-12,233000,Kern
1536,2018-01,225500,Kern
1537,2018-02,237000,Kern
1538,2018-03,232500,Kern
1539,2018-04,235000,Kern
1540,2018-05,247750,Kern
1541,2018-06,245000,Kern
1542,2018-07,250000,Kern
1543,2018-08,247000,Kern
1544,2018-09,241000,Kern
1545,2018-10,240000,Kern
1546,2018-11,235250,Kern
1547,2018-12,242380,Kern
1548,2019-01,240000,Kern
1549,2019-02,240000,Kern
1550,2019-03,249950,Kern
1551,2019-04,250000,Kern
1552,2019-05,252000,Kern
1553,2019-06,259450,Kern
1554,2019-07,263000,Kern
1555,2019-08,255500,Kern
